transcript_id,freeenergy,length
NM_001318536,-327.2,948
NM_203329,-108.6,387
NM_022977,-596.9,2136
NM_001134296,-385.5,1257
NM_001271606,-277.1,684
NM_172353,-311.9,1110
NM_023039,-255.5,942
NM_002849,-545.6,1974
NM_001193484,-342.9,1089
NM_004715,-1299.4,2886
NM_002845,-1382.4,4359
NM_006055,-369,1200
NM_133178,-1807.3,4311
NM_001308268,-1304.4,3117
NM_001127227,-108.6,387
NM_006584,-447.6,1593
NM_018697,-468.2,1353
NM_001318533,-689.2,2136
NM_001025205,-442.3,1302
NM_002846,-1287.8,2940
NM_006585,-444.4,1647
NM_001025579,-255.6,987
NM_001136574,-369,1200
NM_001316677,-688.8,2103
NM_003664,-890,3285
NM_001166285,-534.3,1500
NM_001291982,-756.8,2631
NM_203331,-108.6,387
NM_017969,-693.8,2460
NM_002842,-1325.7,3348
NM_172361,-302.9,1068
NM_005608,-320,621
NM_018381,-366.1,876
NM_001142401,-155.1,555
NM_001009186,-449.5,1461
NM_001271769,-838.4,3138
NM_000574,-315.9,1146
NM_002389,-321.1,1179
NM_001306155,-409.9,1347
NM_004458,-570.2,2013
NM_001193482,-311.4,990
NM_001762,-487.8,1596
NM_030808,-278.7,1038
NM_001318508,-124.7,561
NM_001297590,-603.4,1539
NM_001030006,-851.8,2856
NM_001001548,-348,1419
NM_130853,-1772.4,4506
NM_001282237,-1295.8,2682
NM_172359,-329.1,1200
NM_001318091,-114.7,510
NM_024565,-449.8,1308
NM_006803,-385.5,1257
NM_017868,-689.9,2118
NM_002611,-432.7,1224
NM_001318090,-85.3,378
NM_015013,-865.2,2559
NM_006504,-688.8,2103
NM_012305,-1028.8,2820
NM_133177,-1807.2,4323
NM_001002924,-115.7,516
NM_172352,-304.2,1089
NM_001025159,-342.6,891
NM_012099,-601.9,1533
NM_001318539,-57.8,321
NM_001291984,-1257.8,4320
NM_000611,-108.6,387
NM_001190202,-422.9,1125
NM_001306156,-464.8,1512
NM_198511,-485.9,1167
NM_001282238,-1190.4,2469
NM_015702,-239.5,891
NM_001242837,-1029.4,2823
NM_001300903,-376.3,1320
NM_001256721,-462,1530
NM_001311198,-480.6,1383
NM_002843,-1288.1,4014
NM_001977,-837.3,2874
NM_152731,-173.1,840
NM_173815,-523.8,1407
NM_003690,-248.1,942
NM_001193483,-328.1,1014
NM_001136575,-369,1200
NM_001318094,-106.4,474
NM_005998,-542.7,1638
NM_152547,-718.2,1608
NM_001282907,-421.3,1590
NM_002612,-323.4,1236
NM_130787,-1188.3,2868
NM_004987,-309.3,978
NM_001282908,-401.2,1494
NM_001278512,-1235.3,3306
NM_001190201,-513.3,1392
NM_001135648,-1263.8,4341
NM_006429,-575.2,1632
NM_001282,-828.9,2814
NM_006430,-486.2,1620
NM_001098503,-550.7,1620
NM_006431,-453.9,1608
NM_001142403,-150.4,570
NM_001193488,-309.3,978
NM_001150,-1048.7,2904
NM_001199900,-236.4,600
NM_001318093,-106.4,489
NM_130855,-1774.5,4518
NM_001040712,-1309.7,4509
NM_001395,-569.1,1155
NM_001278549,-424,1371
NM_001316362,-145.7,603
NM_012073,-518.3,1626
NM_203330,-108.6,387
NM_001306154,-457.1,1461
NM_001139517,-236.9,909
NM_001199898,-356.6,1032
NM_001199899,-356.6,1032
NM_001105244,-1390.4,4398
NM_001114752,-364.7,1323
NM_001139518,-219.4,867
NM_005829,-179.9,582
NM_172351,-312.3,1134
NM_001291981,-1275.9,4389
NM_001127223,-108.6,387
NM_001308245,-415.9,1035
NM_001316676,-701.9,2136
NM_022898,-1193.6,2472
NM_005842,-327.2,948
NM_002610,-401.5,1311
NM_019009,-344.2,825
NM_001814,-452.4,1392
NM_001318498,-156.8,585
NM_001318499,-222.6,762
NM_001318500,-99.9,366
NM_001318502,-864.5,1932
NM_001318503,-569.1,1155
NM_031478,-345.6,825
NM_001318505,-391.7,1107
NM_001318506,-368.5,1104
NM_001972,-371.5,804
NM_001318507,-796.7,1761
NM_001318509,-596.9,2136
NM_001012759,-701.3,1548
NM_001318510,-570.2,2013
NM_001012762,-655.4,1458
NM_001318513,-578.2,1287
NM_001318514,-244.3,618
NM_031432,-312,834
NM_001135954,-224.5,606
NM_001261450,-300.6,807
NM_001261451,-323.9,849
NM_001318519,-284.6,765
NM_000508,-809.6,2601
NM_021871,-579,1935
NM_001318520,-1139.7,3945
NM_001318524,-139,441
NM_016209,-131.1,423
NM_001318525,-129.7,420
NM_001318526,-128.8,390
NM_001318527,-113.3,348
NM_001318528,-104.8,333
NM_001318530,-104.9,330
NM_001318532,-103.2,327
NM_001318708,-393.2,1359
NM_001318707,-430.8,1503
NM_013326,-570.4,1974
NM_007010,-443.4,1800
NM_018380,-693.8,1623
NM_199289,-551.5,2127
NM_005195,-423.1,810
NM_001318720,-580.5,1626
NM_001199699,-522.4,1605
NM_004941,-1198.9,3663
NM_019082,-613.1,1644
NM_022822,-781.2,1869
NM_001257191,-396.8,1452
NM_001242384,-609.3,1833
NM_005550,-1107.6,2502
NM_024119,-860,2037
NM_001270437,-242.3,765
NM_001270436,-242.3,765
NM_004818,-825.8,2463
NM_182540,-684.54,2586
NM_030653,-1091.2,2721
NM_138615,-1490.4,3585
NM_001318741,-97.6,375
NM_001113575,-411,1779
NM_020162,-753.7,2124
NM_001252296,-126.8,453
NM_004398,-692,2628
NM_001318734,-781.2,1869
NM_022779,-868.3,2556
NM_024089,-416.3,1509
NM_003587,-1218.9,3126
NM_001300853,-255.4,1206
NM_001134774,-678.8,1638
NM_001318739,-121.4,507
NM_001318716,-630.1,1704
NM_001318721,-553.6,1557
NM_001270438,-242.3,765
NM_145057,-232.5,447
NM_001357,-1167.3,3813
NM_024612,-649.8,2340
NM_020414,-809.7,2580
NM_001257189,-565.9,1524
NM_001193417,-582.2,1941
NM_001285878,-474.1,969
NM_001114397,-790.2,2985
NM_019892,-864.5,1935
NM_004728,-641.9,2352
NM_001257144,-1160.7,2913
NM_021620,-1036.7,2124
NM_001014451,-419,1347
NM_032656,-1439.8,3474
NM_001130100,-1100.7,2481
NM_080598,-447.7,1287
NM_001318726,-1170.4,3906
NM_018180,-621.3,2232
NM_001242395,-544.9,1629
NM_016222,-715.3,1869
NM_007372,-865.8,2817
NM_004399,-1013.2,2571
NM_001014449,-350.8,1113
NM_001318736,-346.2,1635
NM_021931,-707.1,2112
NM_014829,-826.8,3096
NM_007242,-445.5,1440
NM_001358,-644.9,2388
NM_001256910,-597.6,2148
NM_153836,-371.8,873
NM_014681,-1505.6,3432
NM_001134776,-781.2,1869
NM_016355,-390.5,1368
NM_019070,-597.6,1452
NM_006773,-521.9,2013
NM_001302552,-549.1,1974
NM_006449,-242.3,765
NM_001318727,-1170.4,3906
NM_001193416,-597,1986
NM_001282236,-263.4,831
NM_005760,-780.3,3165
NM_152438,-1160.7,2913
NM_133637,-807.1,2154
NM_019030,-1056.3,4110
NM_016506,-553.6,1557
NM_198963,-1178.2,4161
NM_032299,-180.6,714
NM_001318717,-600.1,1674
NM_004660,-550.2,1983
NM_020865,-798.7,3027
NM_001302623,-1169,3546
NM_001242394,-609.3,1833
NM_203499,-865.8,2817
NM_001318738,-249.4,1029
NM_152243,-515.4,1176
NM_003948,-389.87,1482
NM_138620,-613.2,1758
NM_024045,-610.6,2214
NM_005804,-492.1,1284
NM_001318732,-209.1,852
NM_012121,-499.5,1071
NM_006779,-249.8,633
NM_001318724,-553.6,1557
NM_001134775,-781.2,1869
NM_014314,-731.7,2778
NM_001963,-1169.4,3624
NM_004396,-542.7,1845
NM_001257175,-308.5,987
NM_024072,-1135.9,2646
NM_004196,-308.4,1077
NM_001130099,-883,2064
NM_001166301,-581.8,2109
NM_001285829,-352.7,720
NM_001356,-597,1989
NM_001806,-126.8,453
NM_001257145,-1072.1,2643
NM_001111322,-1134.8,2649
NM_001318740,-97.6,375
NM_016508,-315.1,1368
NM_001190809,-685.6,2019
NM_013264,-439.6,1452
NM_001291510,-1013.8,3927
NM_001318719,-586,1632
NM_000601,-594.6,2187
NM_017895,-795.3,2391
NM_001099286,-282.1,1158
NM_001278720,-525.7,1122
NM_007204,-763.9,2475
NM_001291476,-338.1,1476
NM_175066,-940.5,2001
NM_004640,-447.7,1287
NM_003159,-873.3,3093
NM_001318521,-581.1,2229
NM_001318523,-421.5,1569
NM_145241,-349.6,1101
NM_001012361,-350.6,1104
NM_001006615,-242.7,729
NM_001318710,-1135.5,2547
NM_001318711,-987.3,2307
NM_001318712,-926,2175
NM_001318713,-878.6,2055
NM_001318714,-883,2064
NM_001318715,-883,2064
NM_001379,-1757.5,4851
NM_001130823,-1775.4,4899
NM_001318731,-1663.1,4536
NM_001318733,-637.3,1317
NM_198098,-340,810
NM_206840,-674.3,2253
NM_001015881,-72,234
NM_198902,-230.8,687
NM_138419,-282.1,1158
NM_002533,-741.7,2571
NM_139168,-333.57,1527
NM_001243146,-629.8,2004
NM_018095,-575.7,1605
NM_001025253,-170,624
NM_001301683,-554,1968
NM_001287140,-203.7,744
NM_006929,-1539.7,3741
NM_001243147,-669.6,2298
NM_001318518,-458.2,1707
NM_001287143,-197.4,702
NM_001270492,-333.6,1524
NM_001270493,-87.3,303
NM_001287144,-117.3,438
NM_005079,-161.4,555
NM_003171,-709.8,2361
NM_015360,-797.8,3129
NM_001077199,-456.81,1875
NM_003903,-506.5,1863
NM_001185061,-264.3,657
NM_001168412,-183,570
NM_004089,-143.2,405
NM_001318517,-503,1860
NM_015975,-168.3,756
NM_001318396,-366.1,1311
NM_001791,-149.2,576
NM_044472,-146.6,576
NM_001039802,-149.2,576
NM_001242750,-240,738
NM_001271560,-339.2,822
NM_001301109,-277.8,1068
NM_199244,-531.9,1251
NM_032855,-415.3,1059
NM_001288980,-364.1,1602
NM_001287737,-211.9,909
NM_001287426,-346,933
NM_001286746,-522.9,1905
NM_001286733,-269.7,711
NM_031859,-1015.6,2535
NM_031861,-1001.1,2433
NM_032087,-888.3,2454
NM_032456,-1266.3,3219
NM_001145033,-163.1,369
NM_032406,-957.2,2616
NM_032402,-970.5,2592
NM_032099,-864,2457
NM_032100,-860.5,2463
NM_032098,-848.1,2412
NM_032096,-826.7,2436
NM_032095,-852.4,2433
NM_014004,-870.3,2463
NM_032086,-903.5,2457
NM_032054,-875.1,2442
NM_032011,-876,2490
NM_032094,-916.5,2463
NM_032091,-930.1,2514
NM_032090,-899.1,2553
NM_175056,-376.7,1296
NM_004727,-1111.6,3300
NM_032554,-383.9,1041
NM_001297572,-386.7,1323
NM_152610,-811,1872
NM_001159542,-460.9,1080
NM_001143970,-417.4,1239
NM_001306,-323.9,663
NM_006142,-300.1,747
NM_002229,-476.9,1044
NM_138691,-682,2283
NM_020982,-315.8,654
NM_005912,-276.1,999
NM_139009,-349.3,978
NM_019078,-541.9,1605
NM_031866,-1129.7,2085
NM_152569,-450.1,888
NM_000864,-346,1134
NM_032144,-227.1,765
NM_001160174,-231.2,873
NM_181337,-104.4,255
NM_001291274,-338.7,888
NM_201589,-566.4,1062
NM_001145010,-269.1,1032
NM_033260,-673.8,1212
NM_003507,-806.2,1725
NM_001168683,-324.9,1191
NM_001080482,-1459.1,2931
NM_001013638,-592.9,1209
NM_207305,-577.1,1320
NM_207419,-390.4,759
NM_080647,-671.6,1488
NM_206923,-359.6,1119
NM_002386,-395.37,954
NM_000683,-708,1389
NM_003508,-882.4,1776
NM_198586,-498.5,1188
NM_012084,-586.3,1677
NM_177551,-383.3,1092
NM_001143991,-660.1,1647
NM_016591,-361,1362
NM_001130677,-559.4,1140
NM_175873,-881.2,1650
NM_001039618,-487.8,1065
NM_014380,-94.8,336
NM_001272096,-308,888
NM_134427,-180.4,507
NM_153253,-1503.4,3129
NM_176891,-167.8,627
NM_032756,-534.2,1116
NM_003505,-925.5,1944
NM_001286968,-463.3,915
NM_003936,-567,1104
NM_001256630,-963.9,2301
NM_024121,-367.6,1053
NM_020633,-283.8,1062
NM_175884,-368.7,708
NM_001172655,-437.4,1596
NM_174952,-362.7,1380
NM_001161546,-1466.9,3048
NM_001145045,-403,1569
NM_031848,-1015.7,2412
NM_014793,-841.5,2061
NM_001143909,-222.2,687
NM_020412,-197.1,600
NM_024997,-464.8,2049
NM_145039,-184.4,564
NM_001190228,-236,471
NM_001034841,-786.2,1608
NM_207102,-436.6,1395
NM_001126334,-536.6,1251
NM_001145073,-410.7,1317
NM_001287342,-136,384
NM_001195528,-656,1149
NM_001168214,-404.3,744
NM_001105576,-489.3,948
NM_032009,-890.8,2472
NM_018933,-893.5,2397
NM_001277127,-383.6,1332
NM_001256686,-320.4,1176
NM_031495,-986.3,2475
NM_203400,-193.6,363
NM_001258024,-1069.1,2607
NM_001256599,-986.4,2211
NM_001206704,-350.8,1338
NM_152402,-292,1110
NM_003775,-589.3,1155
NM_032862,-1056.1,1929
NM_001130448,-207,528
NM_022375,-18,135
NM_145283,-186.6,408
NM_001145652,-343.4,735
NM_001145641,-576.2,2148
NM_001145077,-459.5,879
NM_001525,-514,1278
NM_001142579,-124.9,477
NM_145301,-266.5,831
NM_022566,-569,1089
NM_001128635,-2272.6,4920
NM_001128633,-2271.2,4920
NM_001123040,-409.3,873
NM_199135,-532,1254
NM_012184,-536.6,1227
NM_032136,-619.9,1881
NM_153376,-702.5,1668
NM_023016,-785.2,1578
NM_006583,-279,1014
NM_175922,-482.1,888
NM_031965,-854.6,2397
NM_031856,-998.8,2445
NM_006189,-200.7,492
NM_005684,-283.8,1086
NM_006018,-399.1,1164
NM_175918,-527.8,1341
NM_001099692,-151.9,465
NM_203434,-620,1215
NM_014789,-485.2,1611
NM_152517,-664.4,1998
NM_152595,-474.6,1758
NM_001079809,-380.2,1131
NM_198504,-472,1134
NM_181885,-502.5,1125
NM_018708,-897.2,2010
NM_022571,-744.2,1485
NM_001009812,-261.4,585
NM_018655,-69.1,186
NM_021184,-405.9,885
NM_001008739,-132.5,306
NM_012151,-598.3,1116
NM_001007524,-598.3,1116
NM_018930,-901,2403
NM_203376,-257.9,768
NM_004740,-125.1,348
NM_199243,-731.2,1305
NM_004118,-395.3,993
NM_133498,-158.2,375
NM_032021,-76.1,390
NM_031883,-1047.8,2655
NM_031993,-852.2,2472
NM_018931,-877.9,2394
NM_031852,-990.4,2370
NM_031501,-956.3,2451
NM_031497,-965.1,2475
NM_031865,-1004.2,2424
NM_018971,-594.5,1128
NM_001242758,-465.8,1098
NM_032260,-714.5,2715
NM_001270601,-264.8,621
NM_152375,-1093.4,2334
NM_001302627,-81.6,312
NM_153232,-302.4,711
NM_198722,-627.7,1515
NM_032740,-402.7,648
NM_178511,-218.7,429
NM_019120,-920.6,2406
NM_015649,-864.3,1755
NM_014205,-591.7,1212
NM_145702,-455,1776
NM_001303235,-194.8,513
NM_004473,-573,1122
NM_018029,-231.6,819
NM_001258403,-740.7,2244
NM_015585,-1091.7,3714
NM_152723,-397.5,1125
NM_001258329,-981,2643
NM_005859,-465,969
NM_001303627,-190.9,630
NM_152361,-233.3,486
NM_004040,-247.6,591
NM_013348,-589.9,1311
NM_000525,-457.3,1173
NM_002236,-641.8,1485
NM_020815,-1075.1,2691
NM_199347,-584,2139
NM_175876,-802.8,2178
NM_001281768,-364.4,1017
NM_000741,-546.3,1440
NM_001166386,-374.4,945
NM_001136262,-93.2,294
NM_001293167,-313.3,648
NM_001291744,-342.1,1269
NM_001242400,-536.9,1917
NM_001145721,-472.8,1077
NM_001130025,-1067.3,2538
NM_001305225,-184.6,633
NM_001243116,-338.2,813
NM_032637,-373.7,1233
NM_014382,-764.8,2760
NM_015083,-1360.9,4446
NM_000154,-539.6,1179
NM_173598,-971.2,2766
NM_001128208,-150.3,510
NM_002987,-93.8,285
NM_017970,-1175.6,3495
NM_001010911,-195.2,411
NM_022720,-809.8,2322
NM_001243137,-617.1,2274
NM_006007,-164.7,642
NM_001199707,-437.9,1524
NM_002406,-619.3,1338
NM_000576,-235.4,810
NM_145232,-617.6,1047
NM_002165,-213.6,468
NM_001114618,-619.3,1338
NM_001114620,-619.3,1338
NM_000972,-270,801
NM_024761,-199.5,651
NM_000906,-1348.4,3186
NM_001003,-133.8,345
NM_000607,-171.9,606
NM_005090,-1295.3,3039
NM_001271608,-228.3,618
NM_001272020,-611.1,1914
NM_001073,-432.9,1590
NM_001178085,-694.8,2418
NM_019045,-686.1,2742
NM_021116,-1384,3360
NM_001145724,-426.8,978
NM_001199181,-790.6,2862
NM_001101,-428,1128
NM_002666,-700.8,1569
NM_001165,-463.7,1815
NM_170695,-445.8,1206
NM_000214,-1307.1,3657
NM_001262,-165.3,507
NM_005164,-624.8,2223
NM_001242787,-669.4,1689
NM_004109,-206.8,555
NM_001286526,-330.9,729
NM_001448,-536,1671
NM_001452,-636.3,1335
NM_004049,-134.1,528
NM_001114735,-117.2,492
NM_001135703,-730.9,2523
NM_001258255,-1064.1,3807
NM_004334,-338.5,957
NM_000623,-465.6,1176
NM_024536,-1097.5,2328
NM_002250,-548.9,1284
NM_000713,-255.7,621
NM_139045,-1508.7,4719
NM_004330,-398.4,1308
NM_000908,-632.9,1623
NM_001166220,-306.7,894
NM_001242310,-342.8,957
NM_024007,-600.4,1776
NM_000218,-863,2031
NM_016322,-164.2,648
NM_001170630,-1108.7,2982
NM_005231,-576.5,1653
NM_001184965,-676.8,2718
NM_020529,-364.6,954
NM_014303,-644.7,1767
NM_001243225,-640.9,1752
NM_001243241,-377.7,1221
NM_001243243,-206.3,744
NM_001243974,-459.1,1566
NM_152434,-660.2,2685
NM_138612,-382.5,846
NM_004724,-629.6,2340
NM_020791,-806.9,3006
NM_181742,-312.7,1311
NM_002514,-398.9,1074
NM_001289396,-1524.1,4773
NM_024097,-206.2,600
NM_001204375,-634.5,1626
NM_001114974,-654.7,1386
NM_003722,-590.6,2043
NM_001114978,-470,1668
NM_001114979,-414.9,1464
NM_001145028,-786.9,2022
NM_015517,-552.6,1554
NM_198971,-552.6,1554
NM_001243259,-439.9,1260
NM_170710,-1091.3,3969
NM_080625,-624.7,1302
NM_001184966,-618.1,2475
NM_001128227,-720.8,2262
NM_001514,-262.8,951
NM_021109,-20.1,135
NM_001243281,-433.6,1668
NM_181265,-1065,3852
NM_170774,-325.2,981
NM_001243283,-93.3,402
NM_173208,-255.4,819
NM_003736,-983,2772
NM_032410,-533.1,2157
NM_013396,-764.7,3168
NM_001127397,-386,1374
NM_001286276,-431.9,2163
NM_003745,-281.6,636
NM_001258257,-1026.7,3672
NM_022061,-195.7,528
NM_139165,-258.3,792
NM_017840,-248.4,756
NM_001243327,-200.9,630
NM_001243328,-203.9,639
NM_002372,-930.2,3435
NM_019607,-151.7,480
NM_001199280,-680,1662
NM_003963,-241.6,594
NM_145729,-233.1,651
NM_002865,-155.4,639
NM_024540,-233.1,651
NM_001216,-600.5,1380
NM_001190879,-312.7,1311
NM_006392,-595,1785
NM_001649,-2087.5,4851
NM_023937,-134.3,279
NM_016622,-145.3,567
NM_145644,-134.3,513
NM_001204376,-296.8,975
NM_002688,-390.3,1110
NM_001032387,-636.9,1638
NM_001129765,-361,1122
NM_032479,-98.7,312
NM_001899,-154.5,426
NM_020409,-190.1,753
NM_001975,-499.5,1305
NM_001984,-224.3,849
NM_002031,-428.9,1518
NM_001042414,-522.6,1572
NM_018058,-811.4,1986
NM_005476,-699,2169
NM_001257976,-856.4,2394
NM_177988,-104.6,423
NM_002463,-683.4,2148
NM_003124,-341,786
NM_016066,-131,498
NM_197962,-146.1,495
NM_001009939,-384,1041
NM_058172,-491.1,1467
NM_178336,-133.8,372
NM_002960,-103,306
NM_180982,-138,369
NM_001282795,-675,2094
NM_003146,-700.1,2130
NM_003286,-544.8,2298
NM_003416,-661,2061
NM_001289398,-155.4,747
NM_181305,-50.9,195
NM_001169574,-224.2,993
NM_004106,-67.9,261
NM_018961,-720.3,1986
NM_001172086,-257.6,918
NM_001042573,-1007,2232
NM_032477,-173.6,414
NM_015158,-1408.3,4059
NM_173209,-231.3,759
NM_001282796,-172.4,447
NM_004622,-185.8,687
NM_181463,-157.4,387
NM_181454,-157.4,387
NM_005269,-1310.8,3321
NM_005972,-395.7,1128
NM_181455,-157.4,387
NM_007331,-588.7,1890
NM_181456,-157.4,387
NM_181462,-211.6,495
NM_181464,-157.4,387
NM_001282480,-283.9,1029
NM_181465,-157.4,387
NM_001270520,-869.32,3207
NM_181441,-157.4,387
NM_001242644,-136.9,567
NM_001494,-344.5,1338
NM_001115156,-297.9,1203
NM_001289056,-263.2,1083
NM_001172087,-257.6,918
NM_001282797,-541.1,1773
NM_001118890,-101.2,321
NM_003321,-538,1368
NM_022163,-291.2,840
NM_000890,-488.8,1260
NM_005125,-358.3,825
NM_004977,-1093.7,2274
NM_001171631,-429.7,1692
NM_006179,-288.4,633
NM_001278119,-549,1737
NM_001278794,-395.7,1128
NM_004964,-438.2,1449
NM_001190384,-605.4,1839
NM_001282481,-283.9,1029
NM_001256876,-1408.3,4059
NM_019051,-116.6,477
NM_001005747,-395.8,1461
NM_005258,-94.4,255
NM_005328,-441.4,1659
NM_017924,-130.8,423
NM_139058,-909.1,1689
NM_001007538,-397.8,888
NM_001015050,-219.9,564
NM_001199184,-756.6,2712
NM_012435,-884.8,1749
NM_005907,-687.4,1962
NM_002294,-330.77,1233
NM_005431,-202.7,843
NM_001122606,-320.4,1236
NM_001160045,-1176,2937
NM_000292,-1266.1,3708
NM_000144,-210.6,633
NM_001199,-883.2,2193
NM_000239,-132.5,447
NM_005530,-330.5,1101
NM_078468,-229.4,945
NM_078469,-216.5,879
NM_181425,-201,591
NM_000076,-510.4,951
NM_001122630,-505.2,918
NM_001122631,-505.2,918
NM_000252,-453.4,1812
NM_006129,-1215.8,2961
NM_000254,-1180.9,3798
NM_001198954,-229.2,756
NM_001243646,-421.4,1026
NM_001122636,-793.2,1812
NM_001507,-572.9,1239
NM_000098,-681.8,1977
NM_006298,-549,1737
NM_001145355,-296.3,1080
NM_001243689,-359.3,1122
NM_005015,-472.1,1488
NM_002440,-680.8,2811
NM_005923,-1261,4125
NM_144779,-153,537
NM_001039775,-2263.8,4986
NM_000353,-458.7,1365
NM_005999,-212.1,873
NM_001385,-537,1560
NM_002070,-373.5,1068
NM_006406,-259,816
NM_001042546,-338.8,852
NM_001134423,-70.9,333
NM_001258261,-1158.2,4170
NM_001099777,-83.6,357
NM_001243729,-53.7,219
NM_001030003,-510,1329
NM_001195223,-244.8,624
NM_000966,-530.8,1365
NM_001042728,-511.8,1332
NM_014830,-736,2139
NM_001198910,-390.4,1509
NM_022912,-216.9,606
NM_001199815,-155.4,501
NM_020381,-400.7,1200
NM_001243732,-520,1299
NM_004972,-869.4,3399
NM_006271,-98.4,285
NM_000293,-944.3,3282
NM_004761,-1034.7,2334
NM_001031835,-917.3,3261
NM_001243738,-908.1,2088
NM_006765,-320.2,1047
NM_033113,-1551,3180
NM_001011655,-511.8,1287
NM_002359,-213.2,489
NM_002012,-144.4,444
NM_000550,-506,1614
NM_006307,-484.1,1395
NM_006647,-750.3,1452
NM_002547,-724.7,2409
NM_001282215,-358,1083
NM_006666,-559.5,1392
NM_002637,-1141.3,3672
NM_001122670,-1128.1,3633
NM_001199816,-102.4,345
NM_001080855,-699.7,1776
NM_001272060,-418.9,1509
NM_002859,-624.3,1674
NM_001122672,-411.1,1119
NM_001170750,-457.2,1335
NM_025157,-499.6,1275
NM_001243756,-674.3,1818
NM_006755,-348.4,1014
NM_001282762,-100.1,471
NM_001258262,-1092.2,3963
NM_001030004,-477.3,1188
NM_001145357,-1164.7,3822
NM_001042424,-1399.5,4098
NM_001122681,-634.5,1686
NM_007187,-248.8,1131
NM_001204835,-475.3,1932
NM_012174,-578.4,1599
NM_004621,-822.2,2796
NM_001166305,-571.5,1428
NM_001243775,-390.2,1374
NM_012203,-367.9,987
NM_014679,-352.9,1503
NM_001243776,-337.1,1476
NM_012245,-441.9,1611
NM_001005753,-151.1,471
NM_001159293,-337.7,1611
NM_015156,-466.4,1458
NM_012463,-831.4,2571
NM_001122742,-682.2,1788
NM_001170752,-391.1,1140
NM_006868,-163.6,588
NM_000309,-620.4,1434
NM_001122764,-620.4,1434
NM_001243790,-225.5,534
NM_001243791,-225.5,534
NM_001256302,-325.8,1215
NM_032522,-339.4,1086
NM_012283,-759,1401
NM_152889,-495.9,1026
NM_001122770,-490.6,1512
NM_005968,-835.5,2193
NM_031203,-799.7,2076
NM_018947,-75.1,318
NM_175914,-532.7,1359
NM_001164749,-1063,2802
NM_001166306,-480,1191
