transcript_id,exon
NM_152565,8
NM_001199975,5
NM_000215,24
NM_001256405,10
NM_030943,12
NM_001256281,3
NM_001144952,45
NM_203486,9
NM_016941,8
NM_152604,5
NM_024333,13
NM_001032395,24
NM_007129,3
NM_001032394,25
NM_001244584,11
NM_020455,26
NM_152755,6
NM_198569,25
NM_000462,14
NM_001256649,7
NM_152899,8
NM_001256409,9
NM_052940,8
NM_016614,7
NM_006746,7
NM_014621,2
NM_001256418,10
NM_001283059,6
NM_001256423,12
NM_001256429,3
NM_133433,47
NM_015384,46
NM_001256440,9
NM_001256441,9
NM_145011,6
NM_003057,11
NM_001278277,9
NM_003059,10
NM_006606,5
NM_001628,10
NM_001145079,19
NM_153339,8
NM_015915,14
NM_002117,8
NM_181598,13
NM_153348,11
NM_001127713,14
NM_001710,18
NM_152386,5
NM_197966,6
NM_017799,16
NM_080649,5
NM_031966,9
NM_012330,18
NM_153499,16
NM_022552,23
NM_153500,15
NM_001256468,18
NM_001256469,18
NM_000140,11
NM_001001342,4
NM_001284313,11
NM_001256650,6
NM_004497,2
NM_014845,23
NM_001100619,10
NM_053054,12
NM_001127892,3
NM_001013732,3
NM_020219,8
NM_001283060,6
NM_001127893,8
NM_130838,10
NM_172316,13
NM_001242354,16
NM_021073,7
NM_001165036,23
NM_153819,17
NM_001244249,5
NM_004463,18
NM_030962,40
NM_183373,5
NM_006617,4
NM_001220482,13
NM_001242778,21
NM_004913,15
NM_001979,19
NM_172109,8
NM_001098808,5
NM_001282437,5
NM_006715,26
NM_001256494,26
NM_001256495,26
NM_001009944,46
NM_201543,11
NM_001256496,24
NM_003218,9
NM_003143,7
NM_001256511,7
NM_001256512,7
NM_001256513,7
NM_024591,8
NM_001779,6
NM_001017967,3
NM_004413,11
NM_001244572,4
NM_172206,16
NM_004352,3
NM_172216,16
NM_181657,2
NM_012473,4
NM_024625,9
NM_001005207,25
NM_020944,17
NM_018116,14
NM_001256532,14
NM_001256533,14
NM_006654,10
NM_003245,13
NM_001029854,21
NM_003659,20
NM_001256534,8
NM_004633,9
NM_001286787,11
NM_004789,5
NM_001128160,15
NM_001128161,17
NM_001194997,23
NM_173492,5
NM_012333,5
NM_024600,3
NM_001145353,8
NM_000332,9
NM_130831,28
NM_138426,8
NM_005158,12
NM_004944,8
NM_153336,7
NM_001128164,8
NM_005651,12
NM_003621,24
NM_001256569,20
NM_001042555,10
NM_152279,5
NM_173849,3
NM_006039,30
NM_145649,5
NM_025058,10
NM_003360,5
NM_001282439,5
NM_001128174,6
NM_014476,8
NM_174910,4
NM_006499,12
NM_002560,12
NM_001760,5
NM_024063,8
NM_172373,9
NM_000461,10
NM_001128177,11
NM_000272,20
NM_001136000,13
NM_001128178,20
NM_001128179,18
NM_001170415,22
NM_002775,9
NM_003423,4
NM_032565,4
NM_001256670,17
NM_001278353,11
NM_001100916,3
NM_018984,15
NM_001145343,5
NM_001114107,7
NM_001168236,11
NM_175887,2
NM_022094,6
NM_001256685,17
NM_001256688,16
NM_130833,29
NM_001256689,17
NM_001128209,8
NM_001256690,16
NM_030895,3
NM_001256691,16
NM_001256692,15
NM_181784,6
NM_001128210,6
NM_003492,2
NM_001256693,16
NM_153633,2
NM_001278636,5
NM_001256714,12
NM_001256715,12
NM_001256716,12
NM_054110,10
NM_001145344,5
NM_182836,17
NM_022130,4
NM_001128223,5
NM_001168237,13
NM_025239,7
NM_001278354,10
NM_001527,14
NM_015342,11
NM_020890,21
NM_001286547,16
NM_032849,5
NM_018109,9
NM_178170,15
NM_153218,7
NM_004510,15
NM_004509,18
NM_001136125,4
NM_013439,7
NM_001100117,24
NM_000178,13
NM_032838,5
NM_001074,6
NM_017814,12
NM_001256766,10
NM_130834,30
NM_178510,8
NM_001168238,12
NM_178423,26
NM_178818,5
NM_001256802,7
NM_178821,13
NM_014977,19
NM_005270,13
NM_024638,10
NM_001256835,9
NM_001256836,6
NM_001256837,8
NM_052929,31
NM_018413,3
NM_052876,6
NM_015946,3
NM_001011713,5
NM_033637,15
NM_003939,14
NM_181507,23
NM_001256856,14
NM_181733,21
NM_001286548,18
NM_006230,11
NM_001256879,12
NM_001145345,5
NM_003130,8
NM_001168239,12
NM_018050,4
NM_001256891,7
NM_001256892,7
NM_015367,7
NM_001001551,5
NM_016265,5
NM_001256915,5
NM_213658,8
NM_018241,10
NM_031220,20
NM_004218,5
NM_018439,11
NM_001126328,11
NM_001256964,4
NM_001173982,3
NM_024661,4
NM_017662,39
NM_001257069,4
NM_001278355,10
NM_024833,4
NM_001198819,15
NM_001286549,11
NM_001007,7
NM_004914,11
NM_152417,6
NM_004234,5
NM_004124,7
NM_001114123,7
NM_005229,6
NM_032118,10
NM_004125,3
NM_003592,22
NM_006297,17
NM_006830,3
NM_001200019,6
NM_001257180,11
NM_130836,30
NM_006749,11
NM_001257181,11
NM_175871,2
NM_005857,10
NM_016500,6
NM_001270726,6
NM_002166,3
NM_181786,6
NM_014751,14
NM_033517,22
NM_001198820,14
NM_153358,4
NM_001278356,9
NM_138960,2
NM_004079,8
NM_181880,2
NM_002576,15
NM_004755,17
NM_001159700,7
NM_001128620,16
NM_001161344,18
NM_182398,13
NM_002577,15
NM_001164257,6
NM_001195124,7
NM_004252,6
NM_001257293,14
NM_001288630,3
NM_031910,3
NM_130837,31
NM_182486,4
NM_001270727,5
NM_001177311,39
NM_182614,9
NM_014286,8
NM_001229,9
NM_003630,12
NM_182627,4
NM_007346,7
NM_001128827,20
NM_001004722,4
NM_017891,10
NM_002592,7
NM_182649,6
NM_182660,20
NM_001165882,6
NM_001199739,7
NM_182685,4
NM_005626,6
NM_003680,13
NM_182689,4
NM_004428,5
NM_001018038,69
NM_020390,5
NM_015186,69
NM_024327,3
NM_001128844,36
NM_001257328,15
NM_004531,7
NM_001128845,33
NM_001257329,15
NM_001257330,15
NM_001128846,33
NM_001257331,14
NM_001128848,33
NM_004046,12
NM_001128849,36
NM_001001935,12
NM_004165,5
NM_001128850,5
NM_001257342,9
NM_015908,20
NM_001257344,8
NM_198591,7
NM_001128852,20
NM_006843,8
NM_001128853,20
NM_001128854,20
NM_198589,8
NM_198590,8
NM_015458,10
NM_207318,6
NM_152400,2
NM_174920,11
NM_000303,8
NM_022051,5
NM_004443,16
NM_001098620,14
NM_031989,15
NM_001278054,5
NM_012482,2
NM_001128912,15
NM_201274,24
NM_014266,4
NM_004227,13
NM_003025,10
NM_004378,4
NM_001159704,6
NM_001145347,3
NM_003885,2
NM_183239,7
NM_002194,6
NM_144653,6
NM_006555,7
NM_001284396,3
NM_006696,22
NM_139199,27
NM_152355,4
NM_152320,7
NM_001244972,17
NM_206900,10
NM_206901,7
NM_005101,2
NM_001270729,6
NM_022453,10
NM_007322,17
NM_003624,17
NM_005655,4
NM_007320,16
NM_001281293,2
NM_133477,5
NM_004698,16
NM_001254755,4
NM_001257390,8
NM_001257389,8
NM_001257391,7
NM_001257392,7
NM_005871,6
NM_001017921,2
NM_024037,3
NM_016352,11
NM_001161346,18
NM_002702,6
NM_018017,16
NM_138466,3
NM_001257401,7
NM_001286660,3
NM_001129742,3
NM_020383,21
NM_000418,11
NM_001257971,8
NM_002029,2
NM_001257972,8
NM_007144,11
NM_004912,19
NM_194454,19
NM_001497,6
NM_021948,14
NM_001204526,7
NM_001172681,6
NM_001244973,17
NM_001270730,5
NM_194463,7
NM_004207,5
NM_020651,7
NM_032322,5
NM_197939,4
NM_001122853,7
NM_015922,8
NM_005773,3
NM_001129778,4
NM_007147,5
NM_001254756,4
NM_001258026,7
NM_006517,6
NM_001258029,17
NM_003422,6
NM_001258030,17
NM_198055,6
NM_001286661,5
NM_002613,14
NM_001258208,13
NM_198123,71
NM_001270731,6
NM_024320,2
NM_002513,5
NM_001042423,5
NM_016470,4
NM_001949,7
NM_080666,3
NM_016955,11
NM_001008726,4
NM_000269,5
NM_198175,6
NM_006342,16
NM_003968,18
NM_198195,17
NM_020160,13
NM_001009813,13
NM_006253,7
NM_001258288,11
NM_001032282,4
NM_001258289,12
NM_031268,11
NM_001281294,3
NM_003769,4
NM_138770,8
NM_001258304,8
NM_001258306,8
NM_006170,16
NM_001033714,16
NM_001258308,16
NM_001258309,17
NM_001258310,17
NM_001161520,21
NM_001163296,17
NM_002069,8
NM_001270732,5
NM_018223,18
NM_002150,14
NM_004581,16
NM_018098,24
NM_001258315,25
NM_198227,16
NM_001258316,25
NM_003093,6
NM_005226,2
NM_001167604,20
NM_000155,11
NM_001258332,9
NM_001115016,21
NM_001286441,12
NM_001099791,4
NM_007368,24
NM_001206951,5
NM_004077,11
NM_001167903,15
NM_001334,8
NM_001406,5
NM_152446,24
NM_016133,6
NM_182505,4
NM_002115,19
NM_024551,8
NM_014206,4
NM_001256335,8
NM_198395,12
NM_032506,22
NM_001129993,22
NM_014391,9
NM_006282,11
NM_002088,19
NM_005220,3
NM_001129994,7
NM_001129995,7
NM_153281,6
NM_033159,4
NM_000236,9
NM_001782,9
NM_003600,9
NM_198433,11
NM_198434,10
NM_198435,9
NM_198436,10
NM_198437,9
NM_021235,23
NM_001258375,22
NM_001129996,4
NM_003615,25
NM_001258379,25
NM_001258380,24
NM_013360,4
NM_006899,12
NM_174855,12
NM_145012,10
NM_198080,6
NM_138473,6
NM_001267059,15
NM_173550,26
NM_001286366,18
NM_001287491,11
NM_001945,6
NM_001241,10
NM_145007,12
NM_001163297,16
NM_002421,10
NM_001039211,12
NM_001161347,16
NM_001163446,10
NM_207395,4
NM_152788,26
NM_001270734,5
NM_003195,10
NM_005815,4
NM_001258429,6
NM_001102,21
NM_001258430,6
NM_001039366,8
NM_001172682,5
NM_001258432,14
NM_016307,4
NM_001130004,22
NM_145899,6
NM_001130005,21
NM_002094,15
NM_001130007,15
NM_001096,29
NM_002676,8
NM_198830,28
NM_015941,14
NM_213619,13
NM_002640,7
NM_198833,7
NM_052963,14
NM_002726,15
NM_001258450,9
NM_198838,55
NM_001258451,9
NM_001282640,18
NM_030629,21
NM_001006,6
NM_198390,21
NM_015891,15
NM_002781,6
NM_003749,2
NM_152493,9
NM_006919,8
NM_005581,15
NM_001130020,21
NM_001130021,22
NM_001199201,22
NM_178558,4
NM_001130022,4
NM_033121,15
NM_001260493,16
NM_006910,18
NM_018703,17
NM_032626,3
NM_001167,7
NM_004982,3
NM_014230,16
NM_016399,2
NM_001260502,15
NM_017593,14
NM_001260503,9
NM_198892,16
NM_001130487,16
NM_002869,8
NM_000423,9
NM_198896,8
NM_145792,4
NM_020300,4
NM_145791,4
NM_145764,4
NM_001260511,4
NM_002371,4
NM_139286,4
NM_016578,16
NM_198901,8
NM_006402,4
NM_001031679,7
NM_001532,12
NM_001282643,16
NM_003021,12
NM_001261401,5
NM_058241,9
NM_013262,7
NM_001130029,8
NM_001896,12
NM_001199944,10
NM_020062,8
NM_001278688,17
NM_001204401,7
NM_001130031,6
NM_003222,7
NM_005897,9
NM_001130032,6
NM_002037,14
NM_000187,14
NM_002452,4
NM_198948,5
NM_198949,5
NM_005698,9
NM_017656,4
NM_004613,13
NM_018057,5
NM_138774,8
NM_198952,5
NM_001278553,12
NM_198953,4
NM_001261421,13
NM_144677,17
NM_001261423,13
NM_198955,16
NM_007263,10
NM_015267,22
NM_002820,4
NM_005952,3
NM_198964,3
NM_022572,9
NM_198966,4
NM_198965,5
NM_181719,16
NM_175852,11
NM_003029,13
NM_001261429,10
NM_006455,8
NM_183001,12
NM_001130,7
NM_001195131,4
NM_001130040,12
NM_198969,7
NM_001130041,13
NM_000316,16
NM_001093771,17
NM_182742,14
NM_182729,15
NM_003330,15
NM_015368,5
NM_001261445,15
NM_018052,19
NM_001261446,14
NM_004591,4
NM_201591,7
NM_005493,14
NM_153048,11
NM_199003,2
NM_018105,3
NM_004313,15
NM_199004,14
NM_002269,15
NM_001261453,4
NM_033515,15
NM_002348,10
NM_007065,8
NM_079421,3
NM_001800,2
NM_002466,14
NM_002887,15
NM_001136023,3
NM_001261461,4
NM_032141,7
NM_130807,5
NM_001261467,6
NM_133473,5
NM_001136126,4
NM_004882,10
NM_006856,12
NM_001130060,12
NM_032233,13
NM_199123,9
NM_006676,25
NM_003720,7
NM_203433,6
NM_001261824,7
NM_003649,5
NM_003733,6
NM_021252,7
NM_198213,5
NM_001261825,4
NM_001040147,8
NM_001261830,8
NM_001261833,2
NM_001282852,9
NM_015086,2
NM_025194,7
NM_004145,40
NM_001242791,3
NM_004844,9
NM_021629,10
NM_001037325,7
NM_006772,19
NM_014850,22
NM_001277196,20
NM_001033117,22
NM_001278610,13
NM_001140,14
NM_147128,5
NM_002632,7
NM_000712,8
NM_003414,4
NM_001258376,16
NM_001265588,5
NM_001130071,11
NM_001130072,11
NM_013333,10
NM_201428,8
NM_012112,18
NM_001271751,14
NM_199227,10
NM_001136017,5
NM_002221,8
NM_080626,3
NM_001265589,9
NM_001265590,8
NM_030631,10
NM_001265591,4
NM_005370,8
NM_152834,5
NM_016030,12
NM_001033047,12
NM_014260,5
NM_004060,7
NM_004564,13
NM_001265595,5
NM_199246,8
NM_001265597,5
NM_001008563,26
NM_138799,13
NM_001265598,4
NM_003597,4
NM_001270615,5
NM_001256410,8
NM_005548,14
NM_001130089,15
NM_024639,4
NM_005879,15
NM_206839,13
NM_001265604,12
NM_145902,5
NM_000296,46
NM_003279,6
NM_006809,7
NM_199336,8
NM_002247,27
NM_015638,19
NM_012244,11
NM_004952,5
NM_013366,13
NM_147152,30
NM_014946,17
NM_030665,6
NM_006710,8
NM_198189,9
NM_005973,7
NM_000565,10
NM_000189,18
NM_153377,19
NM_012267,8
NM_001130106,9
NM_199421,3
NM_001130107,16
NM_001204961,8
NM_199436,16
NM_001287434,5
NM_001267046,14
NM_001184690,13
NM_006526,5
NM_001110303,26
NM_018683,6
NM_001130136,4
NM_199444,9
NM_022350,19
NM_001282854,8
NM_022095,28
NM_001195831,24
NM_032664,5
NM_022478,14
NM_001199839,4
NM_001289973,9
NM_017896,5
NM_001130142,19
NM_170677,13
NM_006515,3
NM_170676,12
NM_170675,12
NM_170674,13
NM_080608,2
NM_207377,5
NM_148172,7
NM_013367,29
NM_001267551,7
NM_001276723,6
NM_138465,4
NM_001267552,8
NM_012223,29
NM_000946,13
NM_001130158,31
NM_001983,10
NM_138787,6
NM_022104,17
NM_001267556,6
NM_003872,17
NM_024596,14
NM_001267559,4
NM_001276726,4
NM_001276727,4
NM_001267560,21
NM_001039367,8
NM_001045556,9
NM_006777,2
NM_006956,6
NM_001130173,16
NM_147156,11
NM_001170765,8
NM_003654,4
NM_001267561,21
NM_001184691,13
NM_020386,4
NM_001256411,6
NM_020653,6
NM_005632,14
NM_016042,4
NM_001002269,3
NM_001620,5
NM_201264,9
NM_001258209,13
NM_001161352,28
NM_153210,15
NM_001267576,15
NM_018320,9
NM_003981,15
NM_058192,6
NM_013299,2
NM_004416,9
NM_001163,13
NM_001010868,5
NM_001130414,13
NM_021045,6
NM_001267597,6
NM_001130415,2
NM_001130420,30
NM_001135674,4
NM_001267605,7
NM_201283,10
NM_174945,4
NM_201284,16
NM_005228,28
NM_003075,28
NM_001282358,10
NM_139067,29
NM_138806,8
NM_021784,2
NM_001256412,5
NM_153675,3
NM_019077,5
NM_031407,84
NM_139159,22
NM_000855,8
NM_001288571,6
NM_001127663,19
NM_014213,2
NM_001161353,28
NM_001120,12
NM_001267698,8
NM_001256424,9
NM_024928,10
NM_001277961,12
NM_018161,21
NM_006500,16
NM_001235,5
NM_001207014,6
NM_015399,10
NM_001166049,9
NM_019046,8
NM_052853,8
NM_002391,5
NM_001270550,5
NM_006496,9
NM_001102669,6
NM_172168,8
NM_003105,48
NM_001130026,8
NM_001267722,17
NM_004984,29
NM_015017,25
NM_001256909,4
NM_004423,15
NM_201626,22
NM_025009,26
NM_001024957,10
NM_148911,9
NM_021795,3
NM_001039492,7
NM_001267774,6
NM_174887,6
NM_014361,25
NM_001267775,6
NM_001267776,5
NM_001040667,15
NM_001538,15
NM_201538,15
NM_019102,2
NM_001040097,6
NM_201539,16
NM_201540,17
NM_006184,13
NM_006912,6
NM_001450,6
NM_002028,12
NM_016116,5
NM_015909,52
NM_016655,8
NM_001789,15
NM_002041,8
NM_201567,14
NM_017749,19
NM_181427,9
NM_139320,10
NM_016654,9
NM_005254,9
NM_001267783,18
NM_138961,7
NM_032230,12
NM_018353,17
NM_213608,3
NM_001256820,5
NM_001081754,32
NM_016417,2
NM_006694,5
NM_004554,10
NM_000788,7
NM_001244008,49
NM_012448,19
NM_144582,6
NM_001085457,15
NM_139012,12
NM_139014,11
NM_001256821,6
NM_001315,12
NM_000797,4
NM_012437,4
NM_139013,10
NM_000465,11
NM_001195573,25
NM_006416,8
NM_006149,10
NM_005768,13
NM_004515,14
NM_001172431,14
NM_001267809,14
NM_005512,3
NM_006908,6
NM_002212,7
NM_021825,9
NM_181468,6
NM_181466,5
NM_001130688,5
NM_001267810,7
NM_012127,17
NM_001286116,9
NM_001286117,9
NM_030765,3
NM_001286118,8
NM_002253,30
NM_001207012,6
NM_012318,14
NM_002358,5
NM_203286,6
NM_001286119,9
NM_002307,4
NM_203288,6
NM_006303,4
NM_001286120,7
NM_014338,9
NM_002894,19
NM_001042463,5
NM_001037329,6
NM_203291,19
NM_203292,18
NM_032413,4
NM_007122,11
NM_174940,5
NM_024787,6
NM_006264,47
NM_020246,14
NM_001267812,14
NM_080683,48
NM_080684,45
NM_001267814,12
NM_080685,48
NM_001258240,7
NM_021833,6
NM_001258241,6
NM_005170,2
NM_198075,14
NM_001004317,4
NM_007236,7
NM_014901,11
NM_005981,6
NM_203347,7
NM_004126,2
NM_001288726,12
NM_000578,15
NM_002401,16
NM_001130701,12
NM_138329,8
NM_203351,17
NM_001080546,5
NM_007375,6
NM_001258244,5
NM_001258245,7
NM_001287497,6
NM_004457,17
NM_203372,16
NM_005423,4
NM_001145250,2
NM_001253891,7
NM_203374,2
NM_000117,6
NM_203377,4
NM_012216,10
NM_007046,8
NM_016234,21
NM_001172574,8
NM_203380,21
NM_080739,2
NM_024843,4
NM_001195100,4
NM_001204963,9
NM_032339,4
NM_019558,2
NM_024806,9
NM_207005,11
NM_199124,4
NM_001190263,6
NM_203403,2
NM_203406,2
NM_003403,5
NM_001130721,5
NM_012308,21
NM_005253,4
NM_001256627,20
NM_003957,20
NM_022484,5
NM_001002901,8
NM_000942,5
NM_001950,10
NM_007318,12
NM_052817,10
NM_001025389,15
NM_001050,2
NM_000943,5
NM_005038,10
NM_001256629,20
NM_005733,19
NM_005547,2
NM_005729,6
NM_001164462,12
NM_001007231,11
NM_005978,3
NM_001025390,15
NM_001009941,7
NM_001242932,12
NM_003952,15
NM_002298,16
NM_002398,13
NM_001656,11
NM_012064,4
NM_033227,13
NM_001278915,33
NM_032372,5
NM_004655,11
NM_138456,3
NM_016289,9
NM_033540,18
NM_001130849,9
NM_005192,8
NM_001130851,7
NM_012116,11
NM_000728,5
NM_002596,16
NM_000168,15
NM_001276274,6
NM_005602,3
NM_032959,9
NM_000121,8
NM_145804,17
NM_052927,4
NM_001278916,29
NM_006479,9
NM_203422,2
NM_001130864,2
NM_000021,12
NM_001401,4
NM_001267606,5
NM_057159,5
NM_001135924,29
NM_152309,17
NM_005359,12
NM_001130913,5
NM_205862,6
NM_003953,6
NM_013227,18
NM_006560,14
NM_001270369,5
NM_001260492,16
NM_001270371,5
NM_016938,11
NM_001496,8
NM_001025596,13
NM_001270372,4
NM_001130919,9
NM_001270373,5
NM_001130921,10
NM_001270374,5
NM_002073,3
NM_001130922,9
NM_014366,15
NM_001172640,13
NM_206825,15
NM_198401,6
NM_206826,15
NM_005954,3
NM_001270379,6
NM_022658,2
NM_001260494,12
NM_001752,13
NM_182969,19
NM_002556,14
NM_001270380,15
NM_001270381,16
NM_006117,10
NM_001130957,22
NM_001260496,8
NM_001130958,7
NM_006278,11
NM_000421,8
NM_021136,9
NM_001377,89
NM_001254757,11
NM_001144989,3
NM_002709,8
NM_024569,5
NM_018890,7
NM_001195005,4
NM_152868,2
NM_002708,7
NM_001254759,9
NM_001184975,11
NM_174912,11
NM_152764,13
NM_181690,14
NM_015537,15
NM_001130970,15
NM_152526,22
NM_001130971,14
NM_001009943,6
NM_001013842,7
NM_016370,3
NM_139125,11
NM_001130981,56
NM_207310,8
NM_001199746,2
NM_001647,5
NM_001146191,3
NM_014586,11
NM_001278612,6
NM_002881,5
NM_001206729,14
NM_005980,2
NM_015433,3
NM_001130987,56
NM_002821,20
NM_206914,4
NM_152881,17
NM_001204171,10
NM_172244,8
NM_000859,20
NM_001290018,19
NM_001270455,9
NM_001543,15
NM_002312,2
NM_021219,10
NM_206937,3
NM_002198,10
NM_001131007,35
NM_025224,5
NM_000286,3
NM_004577,8
NM_001131009,17
NM_206963,6
NM_022874,8
NM_000344,9
NM_001131015,18
NM_001131016,17
NM_001131017,18
NM_004886,11
NM_001131018,17
NM_199443,21
NM_003363,22
NM_022875,8
NM_017411,9
NM_145267,3
NM_022877,7
NM_022876,8
NM_004681,7
NM_000319,15
NM_001131023,16
NM_001131024,15
NM_001131025,16
NM_001131026,18
NM_207043,4
NM_207044,3
NM_207045,5
NM_207046,4
NM_207047,3
NM_021967,3
NM_002652,4
NM_001270422,6
NM_022968,3
NM_006788,10
NM_002273,8
NM_144570,5
NM_031482,8
NM_001131028,9
NM_021076,4
NM_024026,2
NM_001204402,4
NM_000127,11
NM_057174,11
NM_004642,4
NM_001270433,4
NM_001270434,4
NM_006328,3
NM_004813,11
NM_003954,16
NM_000977,6
NM_004821,2
NM_005033,12
NM_000018,20
NM_022754,11
NM_001003845,2
NM_003732,3
NM_018244,10
NM_032423,7
NM_003367,10
NM_001131055,3
NM_007014,25
NM_199424,14
NM_005022,3
NM_003877,3
NM_001270467,3
NM_001099415,15
NM_001270468,3
NM_002738,17
NM_001270469,3
NM_005866,4
NM_001270470,3
NM_001270471,2
NM_002388,17
NM_001270472,16
NM_001143980,17
NM_001201365,9
NM_207336,5
NM_183398,8
NM_031205,7
NM_004290,9
NM_004288,8
NM_183400,8
NM_183401,9
NM_004690,8
NM_003312,3
NM_001167816,13
NM_003223,7
NM_020532,9
NM_001099,10
NM_001134194,11
NM_005823,18
NM_000979,7
NM_001270490,6
NM_207520,8
NM_153828,7
NM_024734,13
NM_000980,5
NM_007008,7
NM_021818,5
NM_001134223,9
NM_022832,9
NM_207521,9
NM_147157,3
NM_005769,2
NM_001018136,8
NM_018374,9
NM_021817,7
NM_001270519,4
NM_001134233,6
NM_001206683,4
NM_001080522,38
NM_005066,10
NM_001031684,8
NM_212469,11
NM_017610,14
NM_033251,5
NM_001270528,14
NM_004411,17
NM_001270529,14
NM_005273,10
NM_001270530,14
NM_004906,8
NM_152858,6
NM_001243718,5
NM_001270531,8
NM_001270532,7
NM_001270533,7
NM_002246,2
NM_080662,5
NM_001134316,3
NM_001270539,5
NM_001270551,4
NM_001012334,5
NM_212492,13
NM_133328,5
NM_001282205,4
NM_007342,7
NM_001270614,5
NM_001935,26
NM_139321,29
NM_001495,9
NM_139322,25
NM_181079,10
NM_021033,2
NM_003778,8
NM_212543,9
NM_145040,2
NM_015237,9
NM_002741,22
NM_004401,6
NM_003715,22
NM_022574,24
NM_032302,2
NM_175839,7
NM_175840,8
NM_145901,5
NM_001134340,3
NM_175842,9
NM_001048201,18
NM_001270691,8
NM_001243719,8
NM_013282,17
NM_004614,10
NM_213566,5
NM_144564,3
NM_002542,7
NM_016819,6
NM_213568,2
NM_016827,4
NM_016828,8
NM_016829,8
NM_016821,7
NM_001270764,8
